Price,CDP-1,CDP-2,CDP-3
645,826.6666666666667,1008.3333333333335,978.0555555555557
646,828.0000000000001,1010.0000000000002,979.6666666666669
647,829.3333333333334,1011.6666666666669,981.277777777778
648,830.6666666666669,1013.3333333333335,982.888888888889
649,832.0000000000001,1015.0000000000002,984.5000000000001
650,833.3333333333334,1016.6666666666669,986.1111111111113
651,834.6666666666667,1018.3333333333336,987.7222222222224
652,836.0000000000001,1020.0000000000002,989.3333333333335
653,837.3333333333334,1021.6666666666669,990.9444444444446
654,838.6666666666669,1023.3333333333335,992.5555555555557
655,840.0000000000001,1025.0000000000002,994.1666666666669
656,841.3333333333335,1026.666666666667,995.7777777777779
657,842.6666666666667,1028.3333333333335,997.388888888889
658,844.0000000000001,1030.0000000000002,999.0000000000002
659,845.3333333333334,1031.666666666667,1000.6111111111112
660,846.6666666666667,1033.3333333333335,1002.2222222222224
661,848.0000000000001,1035.0000000000002,1003.8333333333335
662,849.3333333333334,1036.666666666667,1005.4444444444447
663,850.6666666666667,1038.3333333333335,1007.0555555555557
664,852.0000000000001,1040.0000000000002,1008.6666666666669
665,853.3333333333335,1041.666666666667,1010.2777777777779
666,854.6666666666667,1043.3333333333335,1011.888888888889
667,856.0000000000001,1045.0000000000002,1013.5000000000001
668,857.3333333333335,1046.666666666667,1015.1111111111112
669,858.6666666666669,1048.3333333333337,1016.7222222222225
670,860.0000000000001,1050.0000000000002,1018.3333333333336
671,861.3333333333335,1051.6666666666667,1019.9444444444447
672,862.6666666666667,1053.3333333333335,1021.5555555555557
673,864.0000000000001,1055.0000000000002,1023.166666666667
674,865.3333333333334,1056.666666666667,1024.7777777777778
675,866.6666666666667,1058.3333333333335,1026.3888888888891
676,868.0000000000001,1060.0000000000002,1028.0000000000002
677,869.3333333333335,1061.666666666667,1029.6111111111113
678,870.6666666666667,1063.3333333333335,1031.2222222222224
679,872.0000000000001,1065.0000000000002,1032.8333333333335
680,873.3333333333334,1066.6666666666667,1034.4444444444448
681,874.6666666666667,1068.3333333333335,1036.0555555555557
682,876.0000000000001,1070.0000000000002,1037.6666666666667
683,877.3333333333335,1071.666666666667,1039.2777777777778
684,878.6666666666667,1073.3333333333335,1040.8888888888891
685,880.0000000000001,1075.0000000000002,1042.5000000000002
686,881.3333333333334,1076.666666666667,1044.1111111111113
687,882.6666666666667,1078.3333333333335,1045.7222222222224
688,884.0,1080.0000000000002,1047.3333333333335
689,885.3333333333334,1081.666666666667,1048.9444444444446
690,886.6666666666667,1083.3333333333335,1050.5555555555559
691,888.0,1085.0000000000002,1052.166666666667
692,889.3333333333335,1086.666666666667,1053.7777777777778
693,890.6666666666667,1088.3333333333335,1055.388888888889
694,892.0000000000001,1090.0000000000002,1057.0000000000002
695,893.3333333333335,1091.6666666666667,1058.6111111111113
696,894.6666666666667,1093.3333333333335,1060.2222222222224
697,896.0000000000001,1095.0000000000002,1061.8333333333335
698,897.3333333333335,1096.666666666667,1063.4444444444448
699,898.6666666666667,1098.3333333333335,1065.0555555555559
700,900.0000000000001,1100.0000000000002,1066.666666666667
701,901.3333333333334,1101.666666666667,1068.2777777777778
702,902.6666666666669,1103.3333333333337,1069.8888888888891
703,904.0000000000002,1105.0000000000002,1071.5000000000002
704,905.3333333333335,1106.666666666667,1073.1111111111113
705,906.6666666666667,1108.3333333333337,1074.7222222222224
706,908.0,1110.0000000000002,1076.3333333333335
707,909.3333333333335,1111.666666666667,1077.9444444444446
708,910.6666666666667,1113.3333333333335,1079.5555555555559
709,912.0000000000001,1115.0000000000002,1081.1666666666667
710,913.3333333333335,1116.666666666667,1082.777777777778
711,914.6666666666669,1118.3333333333335,1084.3888888888891
712,916.0000000000001,1120.0000000000002,1086.0000000000002
713,917.3333333333334,1121.6666666666667,1087.6111111111113
714,918.6666666666667,1123.3333333333335,1089.2222222222224
715,920.0000000000001,1125.0000000000002,1090.8333333333335
716,921.3333333333334,1126.666666666667,1092.4444444444446
717,922.6666666666667,1128.3333333333335,1094.0555555555559
718,924.0000000000001,1130.0000000000002,1095.6666666666667
719,925.3333333333334,1131.666666666667,1097.277777777778
720,926.6666666666667,1133.3333333333335,1098.8888888888891
721,928.0000000000001,1135.0000000000002,1100.5000000000002
722,929.3333333333335,1136.666666666667,1102.1111111111113
723,930.6666666666667,1138.3333333333335,1103.7222222222224
724,932.0000000000001,1140.0000000000002,1105.3333333333335
725,933.3333333333335,1141.6666666666667,1106.9444444444446
726,934.6666666666667,1143.3333333333335,1108.5555555555559
727,936.0000000000001,1145.0000000000002,1110.1666666666667
728,937.3333333333334,1146.6666666666667,1111.777777777778
729,938.6666666666667,1148.3333333333335,1113.3888888888891
730,940.0,1150.0000000000002,1115.0000000000002
731,941.3333333333334,1151.6666666666667,1116.6111111111113
732,942.6666666666667,1153.3333333333335,1118.2222222222224
733,944.0000000000001,1155.0000000000002,1119.8333333333337
734,945.3333333333335,1156.666666666667,1121.4444444444448
735,946.6666666666669,1158.3333333333335,1123.0555555555557
736,948.0,1160.0000000000002,1124.6666666666667
737,949.3333333333335,1161.666666666667,1126.2777777777778
738,950.6666666666667,1163.3333333333335,1127.8888888888891
739,952.0000000000002,1165.0000000000002,1129.5000000000002
740,953.3333333333335,1166.666666666667,1131.1111111111113
741,954.6666666666667,1168.3333333333335,1132.7222222222224
742,956.0,1170.0000000000002,1134.3333333333335
743,957.3333333333334,1171.666666666667,1135.9444444444446
744,958.6666666666667,1173.3333333333335,1137.5555555555557
745,960.0000000000001,1175.0000000000002,1139.1666666666667
746,961.3333333333334,1176.666666666667,1140.7777777777778
747,962.6666666666669,1178.3333333333337,1142.3888888888891
748,964.0,1180.0000000000002,1144.0000000000002
749,965.3333333333335,1181.6666666666667,1145.6111111111113
750,966.6666666666667,1183.3333333333337,1147.2222222222224
751,968.0,1185.0000000000002,1148.8333333333335
752,969.3333333333334,1186.6666666666667,1150.4444444444446
753,970.6666666666667,1188.3333333333335,1152.0555555555559
754,972.0000000000002,1190.0000000000002,1153.666666666667
755,973.3333333333335,1191.666666666667,1155.277777777778
756,974.6666666666669,1193.3333333333335,1156.888888888889
757,976.0000000000002,1195.0000000000002,1158.5000000000002
758,977.3333333333335,1196.666666666667,1160.1111111111113
759,978.6666666666667,1198.3333333333335,1161.7222222222224
760,980.0000000000002,1200.0000000000002,1163.3333333333335
761,981.3333333333335,1201.6666666666667,1164.9444444444446
762,982.6666666666667,1203.3333333333335,1166.5555555555557
763,984.0000000000001,1205.0000000000002,1168.166666666667
764,985.3333333333334,1206.6666666666667,1169.777777777778
765,986.6666666666669,1208.3333333333335,1171.3888888888891
766,988.0000000000002,1210.0000000000002,1173.0000000000002
767,989.3333333333335,1211.666666666667,1174.6111111111113
768,990.6666666666669,1213.3333333333335,1176.2222222222224
769,992.0,1215.0000000000002,1177.8333333333335
770,993.3333333333334,1216.666666666667,1179.4444444444448
771,994.6666666666667,1218.3333333333337,1181.0555555555557
772,996.0000000000001,1220.0000000000002,1182.666666666667
773,997.3333333333335,1221.666666666667,1184.277777777778
774,998.6666666666667,1223.3333333333335,1185.8888888888891
775,1000.0000000000001,1225.0000000000002,1187.5000000000002
776,1001.3333333333334,1226.666666666667,1189.1111111111113
777,1002.6666666666667,1228.3333333333335,1190.7222222222224
778,1004.0000000000001,1230.0000000000002,1192.3333333333335
779,1005.3333333333335,1231.666666666667,1193.9444444444448
780,1006.6666666666667,1233.3333333333337,1195.5555555555557
781,1008.0000000000001,1235.0000000000002,1197.166666666667
782,1009.3333333333335,1236.666666666667,1198.7777777777778
783,1010.6666666666667,1238.3333333333335,1200.3888888888891
784,1012.0,1240.0000000000002,1202.0000000000002
785,1013.3333333333335,1241.666666666667,1203.6111111111113
786,1014.6666666666667,1243.3333333333335,1205.2222222222224
787,1016.0000000000001,1245.0000000000002,1206.8333333333337
788,1017.3333333333334,1246.666666666667,1208.4444444444446
789,1018.6666666666669,1248.3333333333337,1210.0555555555557
790,1020.0000000000002,1250.0000000000002,1211.666666666667
791,1021.3333333333335,1251.666666666667,1213.2777777777778
792,1022.6666666666667,1253.3333333333337,1214.8888888888891
793,1024.0000000000002,1255.0000000000002,1216.5000000000002
794,1025.3333333333335,1256.6666666666667,1218.1111111111113
795,1026.6666666666667,1258.3333333333337,1219.7222222222224
796,1028.0000000000002,1260.0000000000002,1221.3333333333337
797,1029.3333333333335,1261.6666666666667,1222.9444444444446
798,1030.6666666666667,1263.3333333333335,1224.5555555555557
799,1032.0000000000002,1265.0000000000002,1226.166666666667
800,1033.3333333333335,1266.666666666667,1227.777777777778
801,1034.6666666666667,1268.3333333333335,1229.3888888888891
802,1036.0000000000002,1270.0000000000002,1231.0000000000002
803,1037.3333333333335,1271.666666666667,1232.6111111111113
804,1038.6666666666667,1273.3333333333335,1234.2222222222224
805,1040.0000000000002,1275.0000000000002,1235.8333333333335
806,1041.3333333333335,1276.666666666667,1237.4444444444448
807,1042.6666666666667,1278.3333333333335,1239.0555555555557
808,1044.0000000000002,1280.0000000000002,1240.6666666666667
809,1045.3333333333335,1281.666666666667,1242.2777777777778
810,1046.6666666666667,1283.3333333333335,1243.8888888888891
811,1048.0000000000002,1285.0000000000002,1245.5000000000002
812,1049.3333333333335,1286.6666666666667,1247.1111111111113
813,1050.666666666667,1288.3333333333335,1248.7222222222224
814,1052.0000000000002,1290.0000000000002,1250.3333333333335
815,1053.3333333333335,1291.666666666667,1251.9444444444446
816,1054.6666666666667,1293.3333333333337,1253.5555555555557
817,1056.0,1295.0000000000002,1255.1666666666667
818,1057.3333333333335,1296.666666666667,1256.777777777778
819,1058.6666666666667,1298.3333333333335,1258.3888888888891
820,1060.0,1300.0000000000002,1260.0000000000002
821,1061.3333333333335,1301.6666666666667,1261.6111111111113
822,1062.6666666666667,1303.3333333333335,1263.2222222222224
823,1064.0,1305.0000000000002,1264.8333333333335
824,1065.3333333333335,1306.666666666667,1266.4444444444446
825,1066.6666666666667,1308.3333333333335,1268.0555555555557
826,1068.0000000000002,1310.0000000000002,1269.6666666666667
827,1069.3333333333335,1311.666666666667,1271.277777777778
828,1070.6666666666667,1313.3333333333337,1272.888888888889
829,1072.0000000000002,1315.0000000000002,1274.5000000000002
830,1073.3333333333335,1316.6666666666667,1276.1111111111113
831,1074.6666666666667,1318.3333333333335,1277.7222222222224
832,1076.0,1320.0000000000002,1279.3333333333335
833,1077.3333333333335,1321.666666666667,1280.9444444444446
834,1078.666666666667,1323.3333333333335,1282.5555555555557
835,1080.0000000000002,1325.0000000000002,1284.166666666667
836,1081.3333333333335,1326.666666666667,1285.7777777777778
837,1082.6666666666667,1328.3333333333335,1287.3888888888891
838,1084.0000000000002,1330.0000000000002,1289.0000000000002
839,1085.3333333333333,1331.666666666667,1290.6111111111113
840,1086.6666666666667,1333.3333333333337,1292.2222222222224
841,1088.0,1335.0000000000002,1293.8333333333335
842,1089.3333333333335,1336.666666666667,1295.4444444444446
843,1090.6666666666667,1338.3333333333335,1297.0555555555559
844,1092.0000000000002,1340.0000000000002,1298.6666666666667
845,1093.3333333333335,1341.666666666667,1300.277777777778
846,1094.6666666666667,1343.3333333333335,1301.8888888888891
847,1096.0,1345.0000000000002,1303.5000000000002
848,1097.3333333333335,1346.6666666666667,1305.1111111111113
849,1098.6666666666667,1348.3333333333337,1306.7222222222224
850,1100.0,1350.0000000000002,1308.3333333333335
851,1101.3333333333335,1351.666666666667,1309.9444444444448
852,1102.666666666667,1353.3333333333335,1311.5555555555559
853,1104.0000000000002,1355.0000000000002,1313.166666666667
854,1105.3333333333335,1356.6666666666667,1314.777777777778
855,1106.6666666666667,1358.3333333333335,1316.3888888888891
856,1108.0000000000002,1360.0000000000005,1318.0000000000002
857,1109.3333333333335,1361.666666666667,1319.6111111111113
858,1110.6666666666667,1363.3333333333335,1321.2222222222224
859,1112.0,1365.0000000000002,1322.8333333333335
860,1113.3333333333335,1366.666666666667,1324.4444444444446
861,1114.6666666666667,1368.3333333333335,1326.0555555555557
862,1116.0000000000002,1370.0000000000002,1327.666666666667
863,1117.3333333333335,1371.666666666667,1329.277777777778
864,1118.6666666666667,1373.3333333333335,1330.8888888888891
865,1120.0000000000002,1375.0000000000002,1332.5000000000002
866,1121.3333333333335,1376.6666666666667,1334.1111111111113
867,1122.6666666666667,1378.3333333333335,1335.7222222222224
868,1124.0,1380.0000000000002,1337.3333333333335
869,1125.3333333333335,1381.666666666667,1338.9444444444448
870,1126.6666666666667,1383.3333333333337,1340.5555555555557
871,1128.0000000000002,1385.0000000000002,1342.166666666667
872,1129.3333333333335,1386.666666666667,1343.777777777778
873,1130.6666666666667,1388.3333333333335,1345.3888888888891
874,1132.0,1390.0000000000002,1347.0000000000002
875,1133.3333333333335,1391.666666666667,1348.6111111111113
876,1134.6666666666667,1393.3333333333335,1350.2222222222224
877,1136.0,1395.0000000000002,1351.8333333333337
878,1137.3333333333335,1396.666666666667,1353.4444444444448
879,1138.6666666666667,1398.3333333333335,1355.0555555555559
880,1140.0000000000002,1400.0000000000002,1356.666666666667
881,1141.3333333333335,1401.666666666667,1358.277777777778
882,1142.666666666667,1403.3333333333335,1359.8888888888891
883,1144.0,1405.0000000000002,1361.5000000000002
884,1145.3333333333335,1406.666666666667,1363.1111111111113
885,1146.6666666666667,1408.3333333333337,1364.7222222222224
886,1148.0,1410.0000000000002,1366.3333333333335
887,1149.3333333333335,1411.666666666667,1367.9444444444446
888,1150.6666666666667,1413.3333333333337,1369.5555555555559
889,1152.0000000000002,1415.0000000000002,1371.166666666667
890,1153.3333333333335,1416.666666666667,1372.777777777778
891,1154.6666666666667,1418.3333333333335,1374.3888888888891
892,1156.0000000000002,1420.0000000000002,1376.0000000000002
893,1157.3333333333335,1421.666666666667,1377.6111111111113
894,1158.6666666666667,1423.3333333333335,1379.2222222222224
895,1160.0000000000002,1425.0000000000002,1380.8333333333335
896,1161.3333333333335,1426.666666666667,1382.4444444444446
897,1162.666666666667,1428.3333333333335,1384.0555555555559
898,1164.0,1430.0000000000002,1385.666666666667
899,1165.3333333333335,1431.666666666667,1387.277777777778
900,1166.6666666666667,1433.3333333333335,1388.8888888888891
901,1168.0,1435.0000000000002,1390.5000000000002
902,1169.3333333333335,1436.666666666667,1392.1111111111113
903,1170.6666666666667,1438.3333333333335,1393.7222222222224
904,1172.0000000000002,1440.0000000000002,1395.3333333333335
905,1173.3333333333335,1441.666666666667,1396.9444444444446
906,1174.6666666666667,1443.3333333333335,1398.5555555555557
907,1176.0000000000002,1445.0000000000002,1400.1666666666667
908,1177.3333333333335,1446.666666666667,1401.7777777777778
909,1178.6666666666667,1448.3333333333335,1403.3888888888891
910,1180.0,1450.0000000000002,1405.0000000000002
911,1181.3333333333335,1451.666666666667,1406.6111111111113
912,1182.666666666667,1453.3333333333335,1408.2222222222226
913,1184.0,1455.0000000000002,1409.8333333333337
914,1185.3333333333335,1456.666666666667,1411.4444444444448
915,1186.666666666667,1458.3333333333335,1413.0555555555559
916,1188.0000000000002,1460.0000000000002,1414.666666666667
917,1189.3333333333335,1461.666666666667,1416.2777777777778
918,1190.6666666666667,1463.3333333333335,1417.8888888888891
919,1192.0000000000002,1465.0000000000002,1419.5000000000002
920,1193.3333333333335,1466.6666666666667,1421.1111111111113
921,1194.6666666666667,1468.3333333333335,1422.7222222222226
922,1196.0,1470.0000000000002,1424.3333333333335
923,1197.3333333333335,1471.6666666666667,1425.9444444444448
924,1198.6666666666667,1473.3333333333337,1427.5555555555559
925,1200.0,1475.0000000000002,1429.166666666667
926,1201.3333333333335,1476.666666666667,1430.7777777777778
927,1202.666666666667,1478.3333333333335,1432.3888888888891
928,1204.0,1480.0000000000002,1434.0000000000002
929,1205.3333333333335,1481.666666666667,1435.6111111111113
930,1206.6666666666667,1483.3333333333337,1437.2222222222224
931,1208.0000000000002,1485.0000000000002,1438.8333333333337
932,1209.3333333333335,1486.666666666667,1440.4444444444448
933,1210.6666666666667,1488.3333333333337,1442.0555555555557
934,1212.0000000000002,1490.0000000000002,1443.666666666667
935,1213.3333333333335,1491.666666666667,1445.277777777778
936,1214.6666666666667,1493.3333333333335,1446.8888888888891
937,1216.0000000000002,1495.0000000000002,1448.5000000000002
938,1217.3333333333335,1496.666666666667,1450.1111111111113
939,1218.6666666666667,1498.3333333333337,1451.7222222222224
940,1220.0000000000002,1500.0000000000002,1453.3333333333335
941,1221.3333333333333,1501.666666666667,1454.9444444444448
942,1222.666666666667,1503.3333333333335,1456.5555555555559
943,1224.0,1505.0000000000002,1458.166666666667
944,1225.3333333333335,1506.666666666667,1459.777777777778
945,1226.6666666666667,1508.3333333333337,1461.3888888888891
946,1228.0,1510.0000000000002,1463.0000000000002
947,1229.3333333333335,1511.666666666667,1464.6111111111115
948,1230.6666666666667,1513.3333333333337,1466.2222222222226
949,1232.0000000000002,1515.0000000000002,1467.8333333333337
950,1233.3333333333333,1516.666666666667,1469.4444444444446
951,1234.666666666667,1518.3333333333335,1471.0555555555559
952,1236.0,1520.0000000000002,1472.666666666667
953,1237.3333333333335,1521.666666666667,1474.277777777778
954,1238.6666666666667,1523.3333333333335,1475.8888888888891
955,1240.0,1525.0000000000002,1477.5000000000002
956,1241.3333333333335,1526.666666666667,1479.1111111111115
957,1242.666666666667,1528.3333333333335,1480.7222222222226
958,1244.0,1530.0000000000002,1482.3333333333335
959,1245.3333333333335,1531.666666666667,1483.9444444444446
960,1246.6666666666667,1533.3333333333337,1485.5555555555559
961,1248.0,1535.0000000000002,1487.166666666667
962,1249.3333333333335,1536.666666666667,1488.777777777778
963,1250.6666666666667,1538.3333333333337,1490.3888888888891
964,1252.0,1540.0000000000002,1492.0000000000002
965,1253.3333333333335,1541.666666666667,1493.6111111111113
966,1254.6666666666667,1543.3333333333337,1495.2222222222224
967,1256.0000000000002,1545.0000000000002,1496.8333333333335
968,1257.3333333333335,1546.666666666667,1498.4444444444448
969,1258.6666666666667,1548.3333333333337,1500.0555555555559
970,1260.0,1550.0000000000002,1501.666666666667
971,1261.3333333333335,1551.666666666667,1503.277777777778
972,1262.6666666666667,1553.3333333333335,1504.8888888888891
973,1264.0000000000002,1555.0000000000002,1506.5000000000002
974,1265.3333333333335,1556.666666666667,1508.1111111111113
975,1266.6666666666667,1558.3333333333337,1509.7222222222224
976,1268.0,1560.0000000000002,1511.3333333333337
977,1269.3333333333335,1561.666666666667,1512.9444444444446
978,1270.666666666667,1563.3333333333335,1514.5555555555559
979,1272.0000000000002,1565.0000000000002,1516.166666666667
980,1273.3333333333335,1566.666666666667,1517.777777777778
981,1274.6666666666667,1568.3333333333335,1519.3888888888891
982,1276.0000000000002,1570.0000000000005,1521.0000000000002
983,1277.3333333333335,1571.666666666667,1522.6111111111113
984,1278.666666666667,1573.3333333333335,1524.2222222222226
985,1280.0000000000002,1575.0000000000002,1525.8333333333335
986,1281.3333333333335,1576.666666666667,1527.4444444444448
987,1282.6666666666667,1578.3333333333335,1529.0555555555559
988,1284.0000000000002,1580.0000000000002,1530.6666666666667
989,1285.3333333333335,1581.666666666667,1532.277777777778
990,1286.6666666666667,1583.3333333333337,1533.8888888888891
991,1288.0,1585.0000000000005,1535.5000000000002
992,1289.3333333333335,1586.666666666667,1537.1111111111113
993,1290.6666666666667,1588.3333333333337,1538.7222222222226
994,1292.0,1590.0000000000005,1540.3333333333335
995,1293.3333333333335,1591.666666666667,1541.9444444444446
996,1294.6666666666667,1593.3333333333337,1543.5555555555559
997,1296.0,1595.0000000000002,1545.166666666667
998,1297.3333333333335,1596.666666666667,1546.777777777778
999,1298.666666666667,1598.3333333333335,1548.3888888888891
